dateTime,latitude,longitude,PRES,TEMP,RVFL,EWCT_BottomAvrg,NSCT_Bottom,Int_Bottom,Dir_BottomAvrg,EWCT_TopAvrg,NSCT_TopAvrg,Int_Top,Dir_Top
2024-09-16T23-50-00Z,45.7616667,13.4963333,11.33,22.41,101.4,,,,,,,,
2024-09-17T00-00-00Z,45.7616667,13.4963333,11.3,22.41,109.13,,,,,,,,
2024-09-17T00-10-00Z,45.7616667,13.4963333,11.27,22.41,98.7,,,,,,,,
2024-09-17T00-20-00Z,45.7616667,13.4963333,11.24,22.41,108.56,,,,,,,,
2024-09-17T00-30-00Z,45.7616667,13.4963333,11.2,22.41,119.7,,,,,,,,
2024-09-17T00-40-00Z,45.7616667,13.4963333,11.18,22.4,105.78,,,,,,,,
2024-09-17T00-50-00Z,45.7616667,13.4963333,11.15,22.4,105.26,,,,,,,,
2024-09-17T01-00-00Z,45.7616667,13.4963333,11.14,22.4,73.23,,,,,,,,
2024-09-17T01-10-00Z,45.7616667,13.4963333,11.14,22.39,79.71,,,,,,,,
2024-09-17T01-20-00Z,45.7616667,13.4963333,11.13,22.39,72.96,,,,,,,,
2024-09-17T01-30-00Z,45.7616667,13.4963333,11.11,22.39,81.09,,,,,,,,
2024-09-17T01-40-00Z,45.7616667,13.4963333,11.1,22.38,55.65,,,,,,,,
2024-09-17T01-50-00Z,45.7616667,13.4963333,11.09,22.38,71.04,,,,,,,,
2024-09-17T02-00-00Z,45.7616667,13.4963333,11.09,22.37,54.97,,,,,,,,
2024-09-17T02-10-00Z,45.7616667,13.4963333,11.09,22.37,52.13,,,,,,,,
2024-09-17T02-20-00Z,45.7616667,13.4963333,11.09,22.36,33.63,,,,,,,,
2024-09-17T02-30-00Z,45.7616667,13.4963333,11.08,22.36,43.04,,,,,,,,
2024-09-17T02-40-00Z,45.7616667,13.4963333,11.09,22.36,34.35,,,,,,,,
2024-09-17T02-50-00Z,45.7616667,13.4963333,11.1,22.35,40.97,,,,,,,,
2024-09-17T03-00-00Z,45.7616667,13.4963333,11.12,22.35,45.43,,,,,,,,
2024-09-17T03-10-00Z,45.7616667,13.4963333,11.15,22.35,25.56,,,,,,,,
2024-09-17T03-20-00Z,45.7616667,13.4963333,11.19,22.35,17.91,,,,,,,,
2024-09-17T03-30-00Z,45.7616667,13.4963333,11.22,22.35,17.17,,,,,,,,
2024-09-17T03-40-00Z,45.7616667,13.4963333,11.27,22.37,-11.84,,,,,,,,
2024-09-17T03-50-00Z,45.7616667,13.4963333,11.31,22.38,7.75,,,,,,,,
2024-09-17T04-00-00Z,45.7616667,13.4963333,11.37,22.38,-18.21,,,,,,,,
2024-09-17T04-10-00Z,45.7616667,13.4963333,11.42,22.39,-22.89,,,,,,,,
2024-09-17T04-20-00Z,45.7616667,13.4963333,11.45,22.39,8.76,,,,,,,,
2024-09-17T04-30-00Z,45.7616667,13.4963333,11.5,22.38,-0.81,,,,,,,,
2024-09-17T04-40-00Z,45.7616667,13.4963333,11.54,22.38,-17.16,,,,,,,,
2024-09-17T04-50-00Z,45.7616667,13.4963333,11.58,22.38,-2.78,,,,,,,,
2024-09-17T05-00-00Z,45.7616667,13.4963333,11.62,22.37,-33.79,,,,,,,,
2024-09-17T05-10-00Z,45.7616667,13.4963333,11.67,22.37,-38.49,,,,,,,,
2024-09-17T05-20-00Z,45.7616667,13.4963333,11.73,22.37,-74.19,,,,,,,,
2024-09-17T05-30-00Z,45.7616667,13.4963333,11.79,22.37,-31.03,,,,,,,,
2024-09-17T05-40-00Z,45.7616667,13.4963333,11.82,22.37,-12.79,,,,,,,,
2024-09-17T05-50-00Z,45.7616667,13.4963333,11.87,22.37,8.25,,,,,,,,
2024-09-17T06-00-00Z,45.7616667,13.4963333,11.9,22.37,5.15,,,,,,,,
2024-09-17T06-10-00Z,45.7616667,13.4963333,11.93,22.36,-2.67,,,,,,,,
2024-09-17T06-20-00Z,45.7616667,13.4963333,11.97,22.36,-16.7,,,,,,,,
2024-09-17T06-30-00Z,45.7616667,13.4963333,12.02,22.36,-17.83,,,,,,,,
2024-09-17T06-40-00Z,45.7616667,13.4963333,12.06,22.36,-45.49,,,,,,,,
2024-09-17T06-50-00Z,45.7616667,13.4963333,12.09,22.36,-24.4,,,,,,,,
2024-09-17T07-00-00Z,45.7616667,13.4963333,12.13,22.36,-44.49,,,,,,,,
2024-09-17T07-10-00Z,45.7616667,13.4963333,12.17,22.36,-49.92,,,,,,,,
2024-09-17T07-20-00Z,45.7616667,13.4963333,12.22,22.35,-56.62,,,,,,,,
2024-09-17T07-30-00Z,45.7616667,13.4963333,12.28,22.36,-47.59,,,,,,,,
2024-09-17T07-40-00Z,45.7616667,13.4963333,12.34,22.36,-61.98,,,,,,,,
2024-09-17T07-50-00Z,45.7616667,13.4963333,12.38,22.36,-51.16,,,,,,,,
2024-09-17T08-00-00Z,45.7616667,13.4963333,12.42,22.36,-62.41,,,,,,,,
2024-09-17T08-10-00Z,45.7616667,13.4963333,12.45,22.37,-14.57,,,,,,,,
2024-09-17T08-20-00Z,45.7616667,13.4963333,12.45,22.39,-2.64,,,,,,,,
2024-09-17T08-30-00Z,45.7616667,13.4963333,12.45,22.39,21.5,,,,,,,,
2024-09-17T08-40-00Z,45.7616667,13.4963333,12.44,22.4,13.08,,,,,,,,
2024-09-17T08-50-00Z,45.7616667,13.4963333,12.43,22.39,9.81,,,,,,,,
2024-09-17T09-00-00Z,45.7616667,13.4963333,12.39,22.39,49.67,,,,,,,,
2024-09-17T09-10-00Z,45.7616667,13.4963333,12.34,22.4,87.54,,,,,,,,
2024-09-17T09-20-00Z,45.7616667,13.4963333,12.31,22.4,102.95,,,,,,,,
2024-09-17T09-30-00Z,45.7616667,13.4963333,12.27,22.4,55.46,,,,,,,,
2024-09-17T09-40-00Z,45.7616667,13.4963333,12.23,22.39,18.26,,,,,,,,
2024-09-17T09-50-00Z,45.7616667,13.4963333,12.18,22.39,24.61,,,,,,,,
2024-09-17T10-00-00Z,45.7616667,13.4963333,12.15,22.39,93.42,,,,,,,,
2024-09-17T10-10-00Z,45.7616667,13.4963333,12.1,22.39,1.99,,,,,,,,
2024-09-17T10-20-00Z,45.7616667,13.4963333,12.07,22.39,55.8,,,,,,,,
2024-09-17T10-30-00Z,45.7616667,13.4963333,12.04,22.39,-1.78,,,,,,,,
2024-09-17T10-40-00Z,45.7616667,13.4963333,12.03,22.39,8.43,,,,,,,,
2024-09-17T10-50-00Z,45.7616667,13.4963333,12.02,22.39,31.44,,,,,,,,
2024-09-17T11-20-00Z,45.7616667,13.4963333,11.99,22.38,117.3,,,,,,,,
2024-09-17T11-30-00Z,45.7616667,13.4963333,11.96,22.38,105.63,,,,,,,,
2024-09-17T11-40-00Z,45.7616667,13.4963333,11.92,22.38,118.76,,,,,,,,
2024-09-17T11-50-00Z,45.7616667,13.4963333,11.86,22.38,124.5,,,,,,,,
2024-09-17T12-00-00Z,45.7616667,13.4963333,11.82,22.37,109.38,,,,,,,,
2024-09-17T12-10-00Z,45.7616667,13.4963333,11.78,22.37,79.8,,,,,,,,
2024-09-17T12-30-00Z,45.7616667,13.4963333,11.74,22.38,86.29,,,,,,,,
2024-09-17T12-40-00Z,45.7616667,13.4963333,11.71,22.38,103.86,,,,,,,,
2024-09-17T12-50-00Z,45.7616667,13.4963333,11.67,22.38,126.68,,,,,,,,
2024-09-17T13-00-00Z,45.7616667,13.4963333,11.64,22.37,139.68,,,,,,,,
2024-09-17T13-10-00Z,45.7616667,13.4963333,11.59,22.37,117.6,,,,,,,,
2024-09-17T13-20-00Z,45.7616667,13.4963333,11.56,22.37,123.35,,,,,,,,
2024-09-17T13-30-00Z,45.7616667,13.4963333,11.51,22.37,95.97,,,,,,,,
2024-09-17T13-40-00Z,45.7616667,13.4963333,11.47,22.37,122.31,,,,,,,,
2024-09-17T13-50-00Z,45.7616667,13.4963333,11.44,22.37,84.87,,,,,,,,
2024-09-17T14-00-00Z,45.7616667,13.4963333,11.42,22.36,90.45,,,,,,,,
2024-09-17T14-10-00Z,45.7616667,13.4963333,11.4,22.36,55.12,,,,,,,,
2024-09-17T14-20-00Z,45.7616667,13.4963333,11.39,22.36,56.94,,,,,,,,
2024-09-17T14-30-00Z,45.7616667,13.4963333,11.38,22.36,77.52,,,,,,,,
2024-09-17T14-40-00Z,45.7616667,13.4963333,11.37,22.36,96.79,,,,,,,,
2024-09-17T14-50-00Z,45.7616667,13.4963333,11.35,22.36,65.01,,,,,,,,
2024-09-17T15-00-00Z,45.7616667,13.4963333,11.35,22.36,74.43,,,,,,,,
2024-09-17T15-10-00Z,45.7616667,13.4963333,11.35,22.36,33.24,,,,,,,,
2024-09-17T15-20-00Z,45.7616667,13.4963333,11.37,22.36,43.4,,,,,,,,
2024-09-17T15-40-00Z,45.7616667,13.4963333,11.4,22.36,11.41,,,,,,,,
2024-09-17T15-50-00Z,45.7616667,13.4963333,11.43,22.35,3.16,,,,,,,,
2024-09-17T16-00-00Z,45.7616667,13.4963333,11.47,22.35,-11.25,,,,,,,,
2024-09-17T16-10-00Z,45.7616667,13.4963333,11.51,22.34,8.18,,,,,,,,
2024-09-17T16-20-00Z,45.7616667,13.4963333,11.57,22.35,-8.9,,,,,,,,
2024-09-17T16-30-00Z,45.7616667,13.4963333,11.62,22.35,-33.32,,,,,,,,
2024-09-17T16-40-00Z,45.7616667,13.4963333,11.67,22.35,-13.23,,,,,,,,
2024-09-17T16-50-00Z,45.7616667,13.4963333,11.73,22.35,-36.06,,,,,,,,
2024-09-17T17-00-00Z,45.7616667,13.4963333,11.78,22.34,-36.16,,,,,,,,
2024-09-17T17-10-00Z,45.7616667,13.4963333,11.82,22.34,0.6,,,,,,,,
2024-09-17T17-20-00Z,45.7616667,13.4963333,11.84,22.34,17.21,,,,,,,,
2024-09-17T17-30-00Z,45.7616667,13.4963333,11.88,22.34,28.71,,,,,,,,
2024-09-17T17-40-00Z,45.7616667,13.4963333,11.9,22.34,-4.28,,,,,,,,
2024-09-17T17-50-00Z,45.7616667,13.4963333,11.93,22.33,-7.16,,,,,,,,
2024-09-17T18-00-00Z,45.7616667,13.4963333,11.96,22.33,-13.4,,,,,,,,
2024-09-17T18-10-00Z,45.7616667,13.4963333,11.99,22.33,-23.1,,,,,,,,
2024-09-17T18-20-00Z,45.7616667,13.4963333,12.03,22.33,-19.8,,,,,,,,
2024-09-17T18-30-00Z,45.7616667,13.4963333,12.06,22.33,-26.52,,,,,,,,
2024-09-17T18-40-00Z,45.7616667,13.4963333,12.1,22.33,-23.22,,,,,,,,
2024-09-17T18-50-00Z,45.7616667,13.4963333,12.15,22.33,1.47,,,,,,,,
2024-09-17T19-00-00Z,45.7616667,13.4963333,12.17,22.33,38.41,,,,,,,,
2024-09-17T19-10-00Z,45.7616667,13.4963333,12.19,22.33,8.32,,,,,,,,
2024-09-17T19-20-00Z,45.7616667,13.4963333,12.2,22.33,37.16,,,,,,,,
2024-09-17T19-30-00Z,45.7616667,13.4963333,12.2,22.32,45.4,,,,,,,,
2024-09-17T19-40-00Z,45.7616667,13.4963333,12.2,22.32,15.01,,,,,,,,
2024-09-17T19-50-00Z,45.7616667,13.4963333,12.21,22.33,30.54,,,,,,,,
2024-09-17T20-00-00Z,45.7616667,13.4963333,12.21,22.33,30.29,,,,,,,,
2024-09-17T20-10-00Z,45.7616667,13.4963333,12.21,22.33,53.62,,,,,,,,
2024-09-17T20-20-00Z,45.7616667,13.4963333,12.22,22.3,66.42,,,,,,,,
2024-09-17T20-30-00Z,45.7616667,13.4963333,12.23,22.28,53.06,,,,,,,,
2024-09-17T20-40-00Z,45.7616667,13.4963333,12.22,22.28,86.98,,,,,,,,
2024-09-17T20-50-00Z,45.7616667,13.4963333,12.22,22.28,74.83,,,,,,,,
2024-09-17T21-00-00Z,45.7616667,13.4963333,12.2,22.29,78.83,,,,,,,,
2024-09-17T21-10-00Z,45.7616667,13.4963333,12.17,22.3,95.66,,,,,,,,
2024-09-17T21-20-00Z,45.7616667,13.4963333,12.14,22.3,129.56,,,,,,,,
2024-09-17T21-30-00Z,45.7616667,13.4963333,12.1,22.3,84.27,,,,,,,,
2024-09-17T21-40-00Z,45.7616667,13.4963333,12.09,22.31,71.06,,,,,,,,
2024-09-17T21-50-00Z,45.7616667,13.4963333,12.06,22.31,66.46,,,,,,,,
2024-09-17T22-00-00Z,45.7616667,13.4963333,12.02,22.31,101.97,,,,,,,,
2024-09-17T22-10-00Z,45.7616667,13.4963333,11.97,22.31,126.79,,,,,,,,
2024-09-17T22-20-00Z,45.7616667,13.4963333,11.94,22.32,98.52,,,,,,,,
2024-09-17T22-30-00Z,45.7616667,13.4963333,11.89,22.32,118.82,,,,,,,,
2024-09-17T22-40-00Z,45.7616667,13.4963333,11.86,22.32,104.93,,,,,,,,
2024-09-17T22-50-00Z,45.7616667,13.4963333,11.84,22.32,128.58,,,,,,,,
2024-09-17T23-00-00Z,45.7616667,13.4963333,11.82,22.32,138.07,,,,,,,,
2024-09-17T23-10-00Z,45.7616667,13.4963333,11.79,22.32,147.4,,,,,,,,
2024-09-17T23-20-00Z,45.7616667,13.4963333,11.75,22.32,123.82,,,,,,,,
2024-09-17T23-30-00Z,45.7616667,13.4963333,11.7,22.32,242.09,,,,,,,,
2024-09-17T23-40-00Z,45.7616667,13.4963333,11.64,22.32,198.02,,,,,,,,
2024-09-17T23-50-00Z,45.7616667,13.4963333,11.58,22.32,190.49,,,,,,,,
2024-09-18T00-00-00Z,45.7616667,13.4963333,11.54,22.32,117.37,,,,,,,,
2024-09-18T00-10-00Z,45.7616667,13.4963333,11.49,22.32,99.11,,,,,,,,
2024-09-18T00-20-00Z,45.7616667,13.4963333,11.46,22.32,80.75,,,,,,,,
2024-09-18T00-30-00Z,45.7616667,13.4963333,11.44,22.32,83.06,,,,,,,,
2024-09-18T00-40-00Z,45.7616667,13.4963333,11.4,22.32,136.66,,,,,,,,
2024-09-18T00-50-00Z,45.7616667,13.4963333,11.37,22.32,123.9,,,,,,,,
2024-09-18T01-00-00Z,45.7616667,13.4963333,11.34,22.32,128.35,,,,,,,,
2024-09-18T01-10-00Z,45.7616667,13.4963333,11.31,22.32,111.73,,,,,,,,
2024-09-18T01-20-00Z,45.7616667,13.4963333,11.29,22.31,108.04,,,,,,,,
2024-09-18T01-30-00Z,45.7616667,13.4963333,11.27,22.31,127.61,,,,,,,,
2024-09-18T01-40-00Z,45.7616667,13.4963333,11.25,22.31,114.38,,,,,,,,
2024-09-18T01-50-00Z,45.7616667,13.4963333,11.24,22.31,104.17,,,,,,,,
2024-09-18T02-00-00Z,45.7616667,13.4963333,11.22,22.31,73.12,,,,,,,,
2024-09-18T02-10-00Z,45.7616667,13.4963333,11.21,22.31,104.93,,,,,,,,
2024-09-18T02-20-00Z,45.7616667,13.4963333,11.2,22.31,72.78,,,,,,,,
2024-09-18T02-30-00Z,45.7616667,13.4963333,11.19,22.31,52.49,,,,,,,,
2024-09-18T02-40-00Z,45.7616667,13.4963333,11.2,22.31,58.44,,,,,,,,
2024-09-18T02-50-00Z,45.7616667,13.4963333,11.2,22.31,35.27,,,,,,,,
2024-09-18T03-00-00Z,45.7616667,13.4963333,11.19,22.3,36.13,,,,,,,,
2024-09-18T03-10-00Z,45.7616667,13.4963333,11.2,22.3,42.25,,,,,,,,
2024-09-18T03-20-00Z,45.7616667,13.4963333,11.2,22.3,54.38,,,,,,,,
2024-09-18T03-30-00Z,45.7616667,13.4963333,11.24,22.3,0.33,,,,,,,,
2024-09-18T03-40-00Z,45.7616667,13.4963333,11.29,22.3,-16.57,,,,,,,,
2024-09-18T03-50-00Z,45.7616667,13.4963333,11.34,22.3,-8.63,,,,,,,,
2024-09-18T04-00-00Z,45.7616667,13.4963333,11.39,22.3,27.01,,,,,,,,
2024-09-18T04-10-00Z,45.7616667,13.4963333,11.43,22.3,-9.5,,,,,,,,
2024-09-18T04-20-00Z,45.7616667,13.4963333,11.48,22.3,-18.03,,,,,,,,
2024-09-18T04-30-00Z,45.7616667,13.4963333,11.53,22.3,15.24,,,,,,,,
2024-09-18T04-40-00Z,45.7616667,13.4963333,11.58,22.3,21.63,,,,,,,,
2024-09-18T04-50-00Z,45.7616667,13.4963333,11.64,22.3,-17.3,,,,,,,,
2024-09-18T05-00-00Z,45.7616667,13.4963333,11.69,22.3,1.36,,,,,,,,
2024-09-18T05-10-00Z,45.7616667,13.4963333,11.73,22.3,-16.18,,,,,,,,
2024-09-18T05-20-00Z,45.7616667,13.4963333,11.77,22.29,18.55,,,,,,,,
2024-09-18T05-30-00Z,45.7616667,13.4963333,11.82,22.29,-19.23,,,,,,,,
2024-09-18T05-40-00Z,45.7616667,13.4963333,11.86,22.29,0.83,,,,,,,,
2024-09-18T05-50-00Z,45.7616667,13.4963333,11.9,22.29,-18.23,,,,,,,,
2024-09-18T06-00-00Z,45.7616667,13.4963333,11.96,22.29,-21.39,,,,,,,,
2024-09-18T06-10-00Z,45.7616667,13.4963333,12,22.29,-36.88,,,,,,,,
2024-09-18T06-20-00Z,45.7616667,13.4963333,12.04,22.29,-36.3,,,,,,,,
2024-09-18T06-30-00Z,45.7616667,13.4963333,12.09,22.29,-32.55,,,,,,,,
2024-09-18T06-40-00Z,45.7616667,13.4963333,12.14,22.29,-56.69,,,,,,,,
2024-09-18T06-50-00Z,45.7616667,13.4963333,12.2,22.29,-54.98,,,,,,,,
2024-09-18T07-00-00Z,45.7616667,13.4963333,12.24,22.29,-53.02,,,,,,,,
2024-09-18T07-10-00Z,45.7616667,13.4963333,12.28,22.29,-35.43,,,,,,,,
2024-09-18T07-20-00Z,45.7616667,13.4963333,12.31,22.29,-23.85,,,,,,,,
2024-09-18T07-30-00Z,45.7616667,13.4963333,12.35,22.29,-32.43,,,,,,,,
2024-09-18T07-40-00Z,45.7616667,13.4963333,12.39,22.28,-30.51,,,,,,,,
2024-09-18T07-50-00Z,45.7616667,13.4963333,12.43,22.28,-66.82,,,,,,,,
2024-09-18T08-00-00Z,45.7616667,13.4963333,12.46,22.28,-46.84,,,,,,,,
2024-09-18T08-10-00Z,45.7616667,13.4963333,12.48,22.28,-29.64,,,,,,,,
2024-09-18T08-20-00Z,45.7616667,13.4963333,12.5,22.28,-15.51,,,,,,,,
2024-09-18T08-30-00Z,45.7616667,13.4963333,12.52,22.28,-67.15,,,,,,,,
2024-09-18T08-40-00Z,45.7616667,13.4963333,12.53,22.28,-52.61,,,,,,,,
2024-09-18T08-50-00Z,45.7616667,13.4963333,12.54,22.28,11.7,,,,,,,,
2024-09-18T09-00-00Z,45.7616667,13.4963333,12.54,22.28,-23.3,,,,,,,,
2024-09-18T09-10-00Z,45.7616667,13.4963333,12.54,22.28,-18.31,,,,,,,,
2024-09-18T09-20-00Z,45.7616667,13.4963333,12.52,22.28,2.5,,,,,,,,
2024-09-18T09-30-00Z,45.7616667,13.4963333,12.5,22.28,-6.05,,,,,,,,
2024-09-18T09-40-00Z,45.7616667,13.4963333,12.47,22.28,47.72,,,,,,,,
2024-09-18T09-50-00Z,45.7616667,13.4963333,12.45,22.28,41.66,,,,,,,,
2024-09-18T10-00-00Z,45.7616667,13.4963333,12.43,22.28,9.73,,,,,,,,
2024-09-18T10-10-00Z,45.7616667,13.4963333,12.41,22.28,-14.78,,,,,,,,
2024-09-18T10-20-00Z,45.7616667,13.4963333,12.38,22.28,-23.93,,,,,,,,
2024-09-18T10-30-00Z,45.7616667,13.4963333,12.36,22.28,-20.95,,,,,,,,
2024-09-18T10-40-00Z,45.7616667,13.4963333,12.32,22.28,0.72,,,,,,,,
2024-09-18T10-50-00Z,45.7616667,13.4963333,12.28,22.28,22.8,,,,,,,,
2024-09-18T11-00-00Z,45.7616667,13.4963333,12.23,22.28,30.56,,,,,,,,
2024-09-18T11-10-00Z,45.7616667,13.4963333,12.17,22.28,100.34,,,,,,,,
2024-09-18T11-20-00Z,45.7616667,13.4963333,12.13,22.28,62.19,,,,,,,,
2024-09-18T11-30-00Z,45.7616667,13.4963333,12.07,22.28,89.33,,,,,,,,
2024-09-18T11-40-00Z,45.7616667,13.4963333,12.02,22.28,50.08,,,,,,,,
2024-09-18T11-50-00Z,45.7616667,13.4963333,11.97,22.28,58.12,,,,,,,,
2024-09-18T12-00-00Z,45.7616667,13.4963333,11.92,22.28,76.94,,,,,,,,
2024-09-18T12-10-00Z,45.7616667,13.4963333,11.87,22.28,57.57,,,,,,,,
2024-09-18T12-20-00Z,45.7616667,13.4963333,11.83,22.28,103.6,,,,,,,,
2024-09-18T12-30-00Z,45.7616667,13.4963333,11.79,22.28,107.15,,,,,,,,
2024-09-18T12-40-00Z,45.7616667,13.4963333,11.75,22.28,106.53,,,,,,,,
2024-09-18T12-50-00Z,45.7616667,13.4963333,11.7,22.28,117.65,,,,,,,,
2024-09-18T13-00-00Z,45.7616667,13.4963333,11.66,22.28,59.47,,,,,,,,
2024-09-18T13-10-00Z,45.7616667,13.4963333,11.62,22.28,74.54,,,,,,,,
2024-09-18T13-20-00Z,45.7616667,13.4963333,11.57,22.28,94.08,,,,,,,,
2024-09-18T13-30-00Z,45.7616667,13.4963333,11.52,22.28,56.05,,,,,,,,
2024-09-18T13-40-00Z,45.7616667,13.4963333,11.47,22.27,64.73,,,,,,,,
2024-09-18T13-50-00Z,45.7616667,13.4963333,11.44,22.28,34.46,,,,,,,,
2024-09-18T14-00-00Z,45.7616667,13.4963333,11.42,22.28,39.98,,,,,,,,
2024-09-18T14-10-00Z,45.7616667,13.4963333,11.4,22.28,44.33,,,,,,,,
2024-09-18T14-20-00Z,45.7616667,13.4963333,11.38,22.27,47.43,,,,,,,,
2024-09-18T14-30-00Z,45.7616667,13.4963333,11.37,22.28,71.14,,,,,,,,
2024-09-18T14-40-00Z,45.7616667,13.4963333,11.36,22.28,40.98,,,,,,,,
2024-09-18T14-50-00Z,45.7616667,13.4963333,11.37,22.28,32.15,,,,,,,,
2024-09-18T15-00-00Z,45.7616667,13.4963333,11.38,22.28,-0.44,,,,,,,,
2024-09-18T15-10-00Z,45.7616667,13.4963333,11.39,22.28,16.92,,,,,,,,
2024-09-18T15-20-00Z,45.7616667,13.4963333,11.41,22.28,-8.01,,,,,,,,
2024-09-18T15-30-00Z,45.7616667,13.4963333,11.42,22.27,5.51,,,,,,,,
2024-09-18T15-40-00Z,45.7616667,13.4963333,11.41,22.27,31.66,,,,,,,,
2024-09-18T15-50-00Z,45.7616667,13.4963333,11.4,22.27,16.9,,,,,,,,
2024-09-18T16-00-00Z,45.7616667,13.4963333,11.39,22.27,32.73,,,,,,,,
2024-09-18T16-10-00Z,45.7616667,13.4963333,11.4,22.27,14.35,,,,,,,,
2024-09-18T16-20-00Z,45.7616667,13.4963333,11.42,22.26,15.44,,,,,,,,
2024-09-18T16-30-00Z,45.7616667,13.4963333,11.43,22.26,15.76,,,,,,,,
2024-09-18T16-40-00Z,45.7616667,13.4963333,11.45,22.26,4.16,,,,,,,,
2024-09-18T16-50-00Z,45.7616667,13.4963333,11.49,22.26,-7.35,,,,,,,,
2024-09-18T17-00-00Z,45.7616667,13.4963333,11.53,22.26,-11.75,,,,,,,,
2024-09-18T17-10-00Z,45.7616667,13.4963333,11.57,22.26,-42.02,,,,,,,,
2024-09-18T17-20-00Z,45.7616667,13.4963333,11.62,22.26,-21.59,,,,,,,,
2024-09-18T17-30-00Z,45.7616667,13.4963333,11.66,22.26,-22.88,,,,,,,,
2024-09-18T17-40-00Z,45.7616667,13.4963333,11.71,22.26,-4.24,,,,,,,,
2024-09-18T17-50-00Z,45.7616667,13.4963333,11.75,22.26,3.6,,,,,,,,
2024-09-18T18-00-00Z,45.7616667,13.4963333,11.78,22.26,-20.37,,,,,,,,
2024-09-18T18-10-00Z,45.7616667,13.4963333,11.82,22.26,-3.98,,,,,,,,
2024-09-18T18-20-00Z,45.7616667,13.4963333,11.86,22.26,-25.01,,,,,,,,
2024-09-18T18-30-00Z,45.7616667,13.4963333,11.91,22.25,-25.16,,,,,,,,
2024-09-18T18-40-00Z,45.7616667,13.4963333,11.96,22.25,-40.31,,,,,,,,
2024-09-18T18-50-00Z,45.7616667,13.4963333,11.99,22.25,-20.62,,,,,,,,
2024-09-18T19-00-00Z,45.7616667,13.4963333,12.02,22.25,-42.68,,,,,,,,
2024-09-18T19-10-00Z,45.7616667,13.4963333,12.05,22.25,-28.37,,,,,,,,
2024-09-18T19-20-00Z,45.7616667,13.4963333,12.07,22.25,-13.06,,,,,,,,
2024-09-18T19-30-00Z,45.7616667,13.4963333,12.11,22.25,-21.03,,,,,,,,
2024-09-18T19-40-00Z,45.7616667,13.4963333,12.13,22.25,-14.82,,,,,,,,
2024-09-18T19-50-00Z,45.7616667,13.4963333,12.13,22.25,-5.08,,,,,,,,
2024-09-18T20-00-00Z,45.7616667,13.4963333,12.16,22.25,7.43,,,,,,,,
2024-09-18T20-10-00Z,45.7616667,13.4963333,12.16,22.25,17.92,,,,,,,,
2024-09-18T20-20-00Z,45.7616667,13.4963333,12.17,22.25,12.86,,,,,,,,
2024-09-18T20-30-00Z,45.7616667,13.4963333,12.18,22.25,18.83,,,,,,,,
2024-09-18T20-40-00Z,45.7616667,13.4963333,12.18,22.25,3.44,,,,,,,,
2024-09-18T20-50-00Z,45.7616667,13.4963333,12.16,22.25,13.16,,,,,,,,
2024-09-18T21-00-00Z,45.7616667,13.4963333,12.15,22.25,32.82,,,,,,,,
2024-09-18T21-10-00Z,45.7616667,13.4963333,12.14,22.25,37.56,,,,,,,,
2024-09-18T21-20-00Z,45.7616667,13.4963333,12.14,22.25,17.26,,,,,,,,
2024-09-18T21-30-00Z,45.7616667,13.4963333,12.15,22.25,1.08,,,,,,,,
2024-09-18T21-40-00Z,45.7616667,13.4963333,12.16,22.25,-0.83,,,,,,,,
2024-09-18T21-50-00Z,45.7616667,13.4963333,12.16,22.25,1.61,,,,,,,,
2024-09-18T22-00-00Z,45.7616667,13.4963333,12.15,22.25,13.02,,,,,,,,
2024-09-18T22-10-00Z,45.7616667,13.4963333,12.13,22.25,46.25,,,,,,,,
2024-09-18T22-20-00Z,45.7616667,13.4963333,12.11,22.25,46.43,,,,,,,,
2024-09-18T22-30-00Z,45.7616667,13.4963333,12.07,22.25,67.48,,,,,,,,
2024-09-18T22-40-00Z,45.7616667,13.4963333,12.03,22.25,82.62,,,,,,,,
2024-09-18T22-50-00Z,45.7616667,13.4963333,11.98,22.25,97.06,,,,,,,,
2024-09-18T23-00-00Z,45.7616667,13.4963333,11.92,22.24,127.86,,,,,,,,
2024-09-18T23-10-00Z,45.7616667,13.4963333,11.86,22.24,119.17,,,,,,,,
2024-09-18T23-20-00Z,45.7616667,13.4963333,11.8,22.24,128.92,,,,,,,,
2024-09-18T23-30-00Z,45.7616667,13.4963333,11.75,22.24,116.9,,,,,,,,
2024-09-18T23-40-00Z,45.7616667,13.4963333,11.69,22.24,110.76,,,,,,,,
2024-09-18T23-50-00Z,45.7616667,13.4963333,11.65,22.24,115.42,,,,,,,,
2024-09-19T00-00-00Z,45.7616667,13.4963333,11.62,22.24,85.14,,,,,,,,
2024-09-19T00-10-00Z,45.7616667,13.4963333,11.55,22.24,85.42,,,,,,,,
2024-09-19T00-20-00Z,45.7616667,13.4963333,11.49,22.24,90.45,,,,,,,,
2024-09-19T00-30-00Z,45.7616667,13.4963333,11.44,22.24,123.39,,,,,,,,
2024-09-19T00-40-00Z,45.7616667,13.4963333,11.38,22.24,97.14,,,,,,,,
2024-09-19T00-50-00Z,45.7616667,13.4963333,11.35,22.24,88.98,,,,,,,,
2024-09-19T01-00-00Z,45.7616667,13.4963333,11.32,22.23,78.41,,,,,,,,
2024-09-19T01-10-00Z,45.7616667,13.4963333,11.31,22.22,43.86,,,,,,,,
