dateTime,latitude,longitude,PRES,TEMP,RVFL,EWCT_BottomAvrg,NSCT_Bottom,Int_Bottom,Dir_BottomAvrg,EWCT_TopAvrg,NSCT_TopAvrg,Int_Top,Dir_Top
2024-09-10T08-00-00Z,45.7616667,13.4963333,11.84,22.92,135.05,0.004,-0.092,0.092,177.51,0.124,-0.227,0.259,151.35
2024-09-10T08-10-00Z,45.7616667,13.4963333,11.87,22.76,124.14,-0.004,-0.061,0.061,183.75,0.123,-0.212,0.245,149.88
2024-09-10T08-20-00Z,45.7616667,13.4963333,11.91,22.64,106.12,-0.011,-0.034,0.036,197.93,0.096,-0.194,0.216,153.67
2024-09-10T08-30-00Z,45.7616667,13.4963333,11.93,22.58,113.67,-0.016,-0.015,0.022,226.85,0.121,-0.22,0.251,151.19
2024-09-10T08-40-00Z,45.7616667,13.4963333,11.96,22.59,113.92,-0.015,-0.013,0.02,229.09,0.123,-0.221,0.253,150.9
2024-09-10T08-50-00Z,45.7616667,13.4963333,11.99,22.74,111.3,-0.025,-0.019,0.031,232.77,0.117,-0.212,0.242,151.11
2024-09-10T09-00-00Z,45.7616667,13.4963333,12,22.92,150.2,0.007,-0.02,0.021,160.71,0.118,-0.237,0.265,153.53
2024-09-10T09-10-00Z,45.7616667,13.4963333,12.03,23.1,141.86,0.006,-0.023,0.024,165.38,0.112,-0.216,0.243,152.59
2024-09-10T09-20-00Z,45.7616667,13.4963333,12.05,23.27,147.16,-0.001,-0.054,0.054,181.06,0.104,-0.207,0.232,153.32
2024-09-10T09-30-00Z,45.7616667,13.4963333,12.05,23.43,167.98,-0.003,-0.03,0.03,185.71,0.123,-0.241,0.271,152.96
2024-09-10T09-40-00Z,45.7616667,13.4963333,12.06,23.57,155.71,-0.002,-0.011,0.011,190.3,0.126,-0.227,0.26,150.97
2024-09-10T09-50-00Z,45.7616667,13.4963333,12.07,23.69,152.25,0.004,-0.017,0.017,166.76,0.117,-0.217,0.247,151.67
2024-09-10T10-00-00Z,45.7616667,13.4963333,12.07,23.81,168.71,0.006,-0.029,0.03,168.31,0.118,-0.242,0.269,154.01
2024-09-10T10-10-00Z,45.7616667,13.4963333,12.09,23.92,151.22,-0.008,-0.012,0.014,213.69,0.119,-0.21,0.241,150.46
2024-09-10T10-20-00Z,45.7616667,13.4963333,12.09,24.02,161.32,0.003,-0.017,0.017,169.99,0.126,-0.224,0.257,150.64
2024-09-10T10-30-00Z,45.7616667,13.4963333,12.1,24.11,153.38,-0.004,-0.016,0.016,194.04,0.12,-0.208,0.24,150.02
2024-09-10T10-40-00Z,45.7616667,13.4963333,12.1,24.18,174.77,0.006,-0.013,0.014,155.22,0.126,-0.239,0.27,152.2
2024-09-10T10-50-00Z,45.7616667,13.4963333,12.11,24.24,172.28,-0.004,0.003,0.005,306.87,0.138,-0.235,0.273,149.58
2024-09-10T11-00-00Z,45.7616667,13.4963333,12.09,24.3,181.2,-0.017,0.006,0.018,289.44,0.155,-0.254,0.298,148.61
2024-09-10T11-10-00Z,45.7616667,13.4963333,12.09,24.35,170.23,-0.015,0.003,0.015,281.31,0.139,-0.242,0.279,150.13
2024-09-10T11-20-00Z,45.7616667,13.4963333,12.1,24.4,170.79,-0.002,0.004,0.004,333.43,0.12,-0.24,0.268,153.43
2024-09-10T11-30-00Z,45.7616667,13.4963333,12.11,24.43,164.56,-0.011,-0.005,0.012,245.56,0.127,-0.22,0.254,150
2024-09-10T11-40-00Z,45.7616667,13.4963333,12.1,24.46,175.76,-0.013,0.001,0.013,274.4,0.133,-0.237,0.272,150.7
2024-09-10T11-50-00Z,45.7616667,13.4963333,12.09,24.48,175.2,-0.035,0.008,0.036,282.88,0.13,-0.247,0.279,152.24
2024-09-10T12-00-00Z,45.7616667,13.4963333,12.06,24.5,182.7,-0.017,0.016,0.023,313.26,0.152,-0.264,0.305,150.07
2024-09-10T12-10-00Z,45.7616667,13.4963333,12.05,24.51,173.64,-0.02,0.01,0.022,296.57,0.123,-0.254,0.282,154.16
2024-09-10T12-20-00Z,45.7616667,13.4963333,12.03,24.52,180.45,-0.024,-0.01,0.026,247.38,0.138,-0.261,0.295,152.13
2024-09-10T12-30-00Z,45.7616667,13.4963333,12.01,24.53,170.47,-0.031,0.019,0.036,301.5,0.125,-0.247,0.277,153.16
2024-09-10T12-40-00Z,45.7616667,13.4963333,12.02,24.53,141.58,-0.028,0.018,0.033,302.74,0.119,-0.205,0.237,149.87
2024-09-10T12-50-00Z,45.7616667,13.4963333,12.03,24.53,128.51,-0.019,0.024,0.031,321.63,0.111,-0.181,0.212,148.48
2024-09-10T13-00-00Z,45.7616667,13.4963333,12.01,24.53,152.27,-0.003,-0.002,0.004,236.31,0.128,-0.208,0.244,148.39
2024-09-10T13-10-00Z,45.7616667,13.4963333,12.02,24.53,142.98,-0.011,0.016,0.019,325.49,0.111,-0.189,0.219,149.57
2024-09-10T13-20-00Z,45.7616667,13.4963333,12.01,24.52,142.79,-0.042,0.013,0.044,287.2,0.111,-0.204,0.232,151.45
2024-09-10T13-30-00Z,45.7616667,13.4963333,12,24.52,138.36,-0.032,-0.004,0.032,262.87,0.092,-0.2,0.22,155.3
2024-09-10T13-40-00Z,45.7616667,13.4963333,12.01,24.51,124.02,-0.016,0.021,0.026,322.7,0.093,-0.174,0.197,151.88
2024-09-10T13-50-00Z,45.7616667,13.4963333,12.01,24.51,123.28,-0.006,0.029,0.03,348.31,0.092,-0.174,0.197,152.13
2024-09-10T14-00-00Z,45.7616667,13.4963333,12,24.51,121.6,-0.035,0.02,0.04,299.74,0.095,-0.168,0.193,150.51
2024-09-10T14-10-00Z,45.7616667,13.4963333,12,24.51,129.65,-0.041,0.007,0.042,279.69,0.091,-0.179,0.201,153.05
2024-09-10T14-20-00Z,45.7616667,13.4963333,11.99,24.51,132.7,-0.018,0.025,0.031,324.25,0.094,-0.187,0.209,153.31
2024-09-10T14-30-00Z,45.7616667,13.4963333,11.96,24.51,111.41,-0.045,0,0.045,270,0.106,-0.19,0.218,150.84
2024-09-10T14-40-00Z,45.7616667,13.4963333,11.96,24.51,101.9,-0.021,0.022,0.03,316.33,0.091,-0.174,0.196,152.39
2024-09-10T14-50-00Z,45.7616667,13.4963333,11.95,24.51,91.76,-0.022,0.025,0.033,318.65,0.091,-0.15,0.175,148.76
2024-09-10T15-00-00Z,45.7616667,13.4963333,11.96,24.51,76.41,-0.011,0.02,0.023,331.19,0.086,-0.121,0.148,144.6
2024-09-10T15-10-00Z,45.7616667,13.4963333,11.96,24.49,87.06,-0.012,0.026,0.029,335.22,0.091,-0.146,0.172,148.07
2024-09-10T15-20-00Z,45.7616667,13.4963333,11.93,24.46,101.51,-0.036,0.006,0.036,279.46,0.106,-0.166,0.197,147.44
2024-09-10T15-30-00Z,45.7616667,13.4963333,11.91,24.44,114.58,-0.037,-0.007,0.038,259.29,0.097,-0.189,0.212,152.83
2024-09-10T15-40-00Z,45.7616667,13.4963333,11.88,24.43,123.77,-0.033,-0.01,0.034,253.14,0.112,-0.201,0.23,150.87
2024-09-10T15-50-00Z,45.7616667,13.4963333,11.85,24.41,110.42,-0.023,0.001,0.023,272.49,0.11,-0.183,0.214,148.99
2024-09-10T16-00-00Z,45.7616667,13.4963333,11.84,24.4,90.71,-0.003,0.027,0.027,353.66,0.09,-0.148,0.173,148.7
2024-09-10T16-10-00Z,45.7616667,13.4963333,11.83,24.38,81.76,-0.006,0.045,0.045,352.41,0.086,-0.136,0.161,147.69
2024-09-10T16-20-00Z,45.7616667,13.4963333,11.84,24.36,76.44,-0.017,0.04,0.043,336.97,0.08,-0.123,0.147,146.96
2024-09-10T16-30-00Z,45.7616667,13.4963333,11.82,24.35,95.66,-0.017,0.018,0.025,316.64,0.09,-0.163,0.186,151.09
2024-09-10T16-40-00Z,45.7616667,13.4963333,11.82,24.34,87.52,-0.02,0.014,0.024,304.99,0.079,-0.14,0.161,150.56
2024-09-10T16-50-00Z,45.7616667,13.4963333,11.81,24.33,82.58,-0.026,0.015,0.03,299.98,0.088,-0.131,0.158,146.11
2024-09-10T17-00-00Z,45.7616667,13.4963333,11.79,24.32,98.84,-0.07,-0.005,0.07,265.91,0.106,-0.16,0.192,146.48
2024-09-10T17-10-00Z,45.7616667,13.4963333,11.77,24.31,95.31,-0.059,0.003,0.059,272.91,0.093,-0.153,0.179,148.71
2024-09-10T17-20-00Z,45.7616667,13.4963333,11.74,24.3,103.59,-0.051,0.012,0.052,283.24,0.086,-0.176,0.196,153.96
2024-09-10T17-30-00Z,45.7616667,13.4963333,11.72,24.29,89.25,-0.043,0.029,0.052,304,0.095,-0.144,0.173,146.59
2024-09-10T17-40-00Z,45.7616667,13.4963333,11.72,24.28,88.42,-0.033,0.017,0.037,297.26,0.093,-0.142,0.17,146.78
2024-09-10T17-50-00Z,45.7616667,13.4963333,11.72,24.28,81.33,-0.023,0.028,0.036,320.6,0.058,-0.145,0.156,158.2
2024-09-10T18-00-00Z,45.7616667,13.4963333,11.72,24.27,79.27,-0.028,0.007,0.029,284.04,0.06,-0.137,0.15,156.35
2024-09-10T18-10-00Z,45.7616667,13.4963333,11.71,24.27,92.16,-0.059,0.002,0.059,271.94,0.09,-0.155,0.179,149.86
2024-09-10T18-20-00Z,45.7616667,13.4963333,11.68,24.26,106.08,-0.058,0.005,0.058,274.93,0.104,-0.181,0.209,150.12
2024-09-10T18-30-00Z,45.7616667,13.4963333,11.63,24.26,113.43,-0.068,-0.01,0.069,261.63,0.105,-0.174,0.203,148.89
2024-09-10T18-40-00Z,45.7616667,13.4963333,11.6,24.25,105.69,-0.057,0.004,0.057,274.01,0.095,-0.174,0.198,151.37
2024-09-10T18-50-00Z,45.7616667,13.4963333,11.59,24.26,87.94,-0.035,0.034,0.049,314.17,0.067,-0.145,0.16,155.2
2024-09-10T19-00-00Z,45.7616667,13.4963333,11.61,24.26,64.04,-0.035,0.022,0.041,302.15,0.056,-0.096,0.111,149.74
2024-09-10T19-10-00Z,45.7616667,13.4963333,11.63,24.26,63.02,-0.025,0.022,0.033,311.35,0.04,-0.094,0.102,156.95
2024-09-10T19-20-00Z,45.7616667,13.4963333,11.64,24.27,93.3,-0.021,0.025,0.033,319.97,0.091,-0.143,0.169,147.53
2024-09-10T19-30-00Z,45.7616667,13.4963333,11.62,24.28,116.58,-0.03,0.01,0.032,288.43,0.143,-0.154,0.21,137.12
2024-09-10T19-40-00Z,45.7616667,13.4963333,11.59,24.3,107.53,-0.05,0.01,0.051,281.31,0.096,-0.167,0.193,150.11
2024-09-10T19-50-00Z,45.7616667,13.4963333,11.56,24.32,103.2,-0.073,0.012,0.074,279.33,0.087,-0.174,0.195,153.43
2024-09-10T20-00-00Z,45.7616667,13.4963333,11.56,24.33,78.23,-0.033,0.014,0.036,292.99,0.066,-0.121,0.138,151.39
2024-09-10T20-10-00Z,45.7616667,13.4963333,11.59,24.35,66.2,-0.007,0.041,0.042,350.31,0.056,-0.109,0.123,152.81
2024-09-10T20-20-00Z,45.7616667,13.4963333,11.6,24.38,81.17,0.005,0.009,0.01,29.05,0.058,-0.132,0.144,156.28
2024-09-10T20-30-00Z,45.7616667,13.4963333,11.61,24.44,126.6,-0.027,0.022,0.035,309.17,0.144,-0.149,0.207,135.98
2024-09-10T20-40-00Z,45.7616667,13.4963333,11.62,24.5,126.76,-0.046,0.028,0.054,301.33,0.14,-0.156,0.21,138.09
2024-09-10T20-50-00Z,45.7616667,13.4963333,11.62,24.55,137.44,-0.063,0.015,0.065,283.39,0.136,-0.169,0.217,141.18
2024-09-10T21-00-00Z,45.7616667,13.4963333,11.62,24.6,111.24,-0.069,-0.009,0.07,262.57,0.115,-0.142,0.183,141
2024-09-10T21-10-00Z,45.7616667,13.4963333,11.62,24.64,72.96,-0.037,0.016,0.04,293.39,0.07,-0.105,0.126,146.31
2024-09-10T21-20-00Z,45.7616667,13.4963333,11.65,24.68,61.96,-0.017,0.034,0.038,333.43,0.045,-0.094,0.104,154.42
2024-09-10T21-30-00Z,45.7616667,13.4963333,11.68,24.71,50.9,-0.032,0.022,0.039,304.51,0.047,-0.086,0.098,151.34
2024-09-10T21-40-00Z,45.7616667,13.4963333,11.68,24.76,71.4,-0.027,-0.009,0.028,251.57,0.076,-0.11,0.134,145.36
2024-09-10T21-50-00Z,45.7616667,13.4963333,11.68,24.82,76.07,-0.027,-0.023,0.035,229.57,0.072,-0.124,0.143,149.86
2024-09-10T22-00-00Z,45.7616667,13.4963333,11.68,24.86,76.96,-0.011,-0.03,0.032,200.14,0.064,-0.123,0.139,152.51
2024-09-10T22-10-00Z,45.7616667,13.4963333,11.7,24.89,70.56,-0.004,-0.012,0.013,198.43,0.074,-0.104,0.128,144.57
2024-09-10T22-20-00Z,45.7616667,13.4963333,11.7,24.92,65.85,0.005,0.001,0.005,78.69,0.07,-0.1,0.122,145.01
2024-09-10T22-30-00Z,45.7616667,13.4963333,11.73,24.95,50.97,-0.008,0.021,0.022,339.15,0.051,-0.083,0.097,148.43
2024-09-10T22-40-00Z,45.7616667,13.4963333,11.76,25,51.68,-0.016,0.034,0.038,334.8,0.05,-0.085,0.099,149.53
2024-09-10T22-50-00Z,45.7616667,13.4963333,11.77,25.06,55.47,-0.031,0.01,0.033,287.88,0.053,-0.088,0.103,148.94
2024-09-10T23-00-00Z,45.7616667,13.4963333,11.79,25.13,56.36,-0.037,0.001,0.037,271.55,0.049,-0.085,0.098,150.04
2024-09-10T23-10-00Z,45.7616667,13.4963333,11.81,25.2,57.92,-0.044,0.001,0.044,271.3,0.05,-0.092,0.105,151.48
2024-09-10T23-20-00Z,45.7616667,13.4963333,11.83,25.26,48.36,-0.026,0.01,0.028,291.04,0.049,-0.074,0.089,146.49
2024-09-10T23-30-00Z,45.7616667,13.4963333,11.86,25.33,39.41,-0.023,0.043,0.049,331.86,0.057,-0.06,0.083,136.47
2024-09-10T23-40-00Z,45.7616667,13.4963333,11.88,25.4,37.45,-0.032,0.034,0.047,316.74,0.034,-0.068,0.076,153.43
2024-09-10T23-50-00Z,45.7616667,13.4963333,11.89,25.48,63.14,-0.046,0.001,0.046,271.25,0.06,-0.097,0.114,148.26
2024-09-11T00-00-00Z,45.7616667,13.4963333,11.88,25.55,77.96,-0.034,-0.007,0.035,258.37,0.073,-0.121,0.141,148.9
2024-09-11T00-10-00Z,45.7616667,13.4963333,11.89,25.62,73.21,-0.03,0.008,0.031,284.93,0.066,-0.119,0.136,150.99
2024-09-11T00-20-00Z,45.7616667,13.4963333,11.91,25.69,55.19,-0.028,0.039,0.048,324.32,0.043,-0.096,0.105,155.87
2024-09-11T00-30-00Z,45.7616667,13.4963333,11.93,25.75,37.87,-0.014,0.027,0.03,332.59,0.024,-0.071,0.075,161.32
2024-09-11T00-40-00Z,45.7616667,13.4963333,11.95,25.8,37.4,-0.018,0.017,0.025,313.36,0.028,-0.058,0.064,154.23
2024-09-11T00-50-00Z,45.7616667,13.4963333,11.96,25.84,53.84,-0.012,-0.002,0.012,260.54,0.051,-0.079,0.094,147.15
2024-09-11T01-00-00Z,45.7616667,13.4963333,11.99,25.88,46.11,0.004,0.009,0.01,23.96,0.026,-0.08,0.084,162
2024-09-11T01-10-00Z,45.7616667,13.4963333,12,25.91,64.8,0.015,-0.011,0.019,126.25,0.038,-0.076,0.085,153.43
2024-09-11T01-20-00Z,45.7616667,13.4963333,12,25.95,66.32,-0.007,-0.01,0.012,214.99,0.026,-0.079,0.083,161.78
2024-09-11T01-30-00Z,45.7616667,13.4963333,12.01,25.97,73.02,0.021,-0.01,0.023,115.46,0.039,-0.088,0.096,156.1
2024-09-11T01-40-00Z,45.7616667,13.4963333,12.01,26,67.75,0.017,-0.013,0.021,127.41,0.043,-0.078,0.089,151.13
2024-09-11T01-50-00Z,45.7616667,13.4963333,12.01,26.02,73.42,0.002,-0.018,0.018,173.66,0.057,-0.083,0.101,145.52
2024-09-11T02-00-00Z,45.7616667,13.4963333,12,26.04,82.73,0.013,-0.024,0.027,151.56,0.04,-0.103,0.11,158.78
2024-09-11T02-10-00Z,45.7616667,13.4963333,11.99,26.05,67.66,-0.006,-0.018,0.019,198.43,0.053,-0.104,0.117,153
2024-09-11T02-20-00Z,45.7616667,13.4963333,11.99,26.07,64.41,0.018,-0.024,0.03,143.13,0.047,-0.092,0.103,152.94
2024-09-11T02-30-00Z,45.7616667,13.4963333,11.99,26.08,54.87,0.038,-0.036,0.052,133.45,0.036,-0.066,0.075,151.39
2024-09-11T02-40-00Z,45.7616667,13.4963333,11.99,26.09,56.67,0.029,-0.018,0.034,121.83,0.03,-0.054,0.062,150.95
2024-09-11T02-50-00Z,45.7616667,13.4963333,12,26.1,60.55,-0.025,-0.026,0.036,223.88,0.025,-0.061,0.066,157.71
2024-09-11T03-00-00Z,45.7616667,13.4963333,12.01,26.11,46.28,-0.049,-0.03,0.057,238.52,0.041,-0.035,0.054,130.49
2024-09-11T03-10-00Z,45.7616667,13.4963333,12.01,26.12,56.81,-0.037,-0.037,0.052,225,0.026,-0.055,0.061,154.7
2024-09-11T03-20-00Z,45.7616667,13.4963333,12,26.12,75.87,0.017,-0.034,0.038,153.43,0.049,-0.079,0.093,148.19
2024-09-11T03-30-00Z,45.7616667,13.4963333,12,26.13,74.11,0.028,-0.033,0.043,139.69,0.038,-0.081,0.089,154.87
2024-09-11T03-40-00Z,45.7616667,13.4963333,11.99,26.13,59.83,0.041,-0.028,0.05,124.33,0.05,-0.06,0.078,140.19
2024-09-11T03-50-00Z,45.7616667,13.4963333,12,26.14,51.57,0.045,-0.012,0.047,104.93,0.02,-0.049,0.053,157.8
2024-09-11T04-00-00Z,45.7616667,13.4963333,12.01,26.15,45.34,0.012,-0.012,0.017,135,0.034,-0.039,0.052,138.92
2024-09-11T04-10-00Z,45.7616667,13.4963333,12.01,26.15,54.85,0.017,-0.005,0.018,106.39,0.038,-0.05,0.063,142.77
2024-09-11T04-20-00Z,45.7616667,13.4963333,12,26.15,71.1,0.037,-0.014,0.04,110.73,0.036,-0.073,0.081,153.75
2024-09-11T04-30-00Z,45.7616667,13.4963333,12.01,26.16,46.95,0.005,-0.011,0.012,155.56,0.042,-0.029,0.051,124.62
2024-09-11T04-40-00Z,45.7616667,13.4963333,11.99,26.16,50.76,-0.067,-0.033,0.075,243.78,0.041,-0.073,0.084,150.68
2024-09-11T04-50-00Z,45.7616667,13.4963333,11.98,26.16,45.94,-0.025,-0.025,0.035,225,0.04,-0.063,0.075,147.59
2024-09-11T05-00-00Z,45.7616667,13.4963333,11.96,26.16,48.32,-0.002,-0.052,0.052,182.2,0.041,-0.054,0.068,142.79
2024-09-11T05-10-00Z,45.7616667,13.4963333,11.97,26.16,27.71,0.054,-0.022,0.058,112.17,0.021,-0.021,0.03,135
2024-09-11T05-20-00Z,45.7616667,13.4963333,11.98,26.16,21.83,0.039,-0.006,0.039,98.75,0.031,-0.007,0.032,102.72
2024-09-11T05-30-00Z,45.7616667,13.4963333,11.99,26.16,21.75,0.002,0.022,0.022,5.19,0.025,-0.005,0.025,101.31
2024-09-11T05-40-00Z,45.7616667,13.4963333,12.01,26.16,30.06,0.032,0.033,0.046,44.12,0.01,-0.015,0.018,146.31
2024-09-11T05-50-00Z,45.7616667,13.4963333,12.02,26.15,38.14,0.035,0.007,0.036,78.69,0.034,-0.019,0.039,119.2
2024-09-11T06-00-00Z,45.7616667,13.4963333,12.03,26.15,40.58,-0.019,-0.016,0.025,229.9,0.037,-0.029,0.047,128.09
2024-09-11T06-10-00Z,45.7616667,13.4963333,12.02,26.15,50,-0.007,-0.047,0.048,188.47,0.04,-0.043,0.059,137.07
2024-09-11T06-20-00Z,45.7616667,13.4963333,12,26.15,59.65,-0.001,-0.036,0.036,181.59,0.049,-0.052,0.071,136.7
2024-09-11T06-30-00Z,45.7616667,13.4963333,12,26.15,53.21,0.018,-0.022,0.028,140.71,0.022,-0.052,0.056,157.07
2024-09-11T06-40-00Z,45.7616667,13.4963333,12.01,26.15,34.47,0.033,0.007,0.034,78.02,0.012,-0.016,0.02,143.13
2024-09-11T06-50-00Z,45.7616667,13.4963333,12.02,26.15,32.32,0.024,0.02,0.031,50.19,0.016,-0.02,0.026,141.34
2024-09-11T07-00-00Z,45.7616667,13.4963333,12.03,26.15,34.82,-0.002,0.018,0.018,353.66,0.013,-0.02,0.024,146.98
2024-09-11T07-10-00Z,45.7616667,13.4963333,12.05,26.15,29.21,0.001,0.001,0.001,45,0.017,-0.012,0.021,125.22
2024-09-11T07-20-00Z,45.7616667,13.4963333,12.05,26.15,42.41,-0.019,-0.016,0.025,229.9,0.031,-0.026,0.04,129.99
2024-09-11T07-30-00Z,45.7616667,13.4963333,12.06,26.15,49.72,0.003,-0.043,0.043,176.01,0.03,-0.035,0.046,139.4
2024-09-11T07-40-00Z,45.7616667,13.4963333,12.06,26.15,58.16,0.008,-0.049,0.05,170.73,0.03,-0.043,0.052,145.1
2024-09-11T07-50-00Z,45.7616667,13.4963333,12.06,26.15,57.93,0.022,-0.039,0.045,150.57,0.036,-0.037,0.052,135.78
2024-09-11T08-00-00Z,45.7616667,13.4963333,12.07,26.15,44.96,0.037,-0.047,0.06,141.79,0.024,-0.019,0.031,128.37
2024-09-11T08-10-00Z,45.7616667,13.4963333,12.07,26.15,32.04,0.037,-0.05,0.062,143.5,0.024,0.002,0.024,85.24
2024-09-11T08-20-00Z,45.7616667,13.4963333,12.09,26.15,33.79,0.029,-0.039,0.049,143.37,0.021,0,0.021,90
2024-09-11T08-30-00Z,45.7616667,13.4963333,12.1,26.15,36.94,0.025,-0.035,0.043,144.46,0.025,-0.011,0.027,113.75
2024-09-11T08-40-00Z,45.7616667,13.4963333,12.09,26.15,54.39,0.046,-0.061,0.076,142.98,0.039,-0.023,0.045,120.53
2024-09-11T08-50-00Z,45.7616667,13.4963333,12.1,26.15,56.07,0.029,-0.047,0.055,148.32,0.035,-0.034,0.049,134.17
2024-09-11T09-00-00Z,45.7616667,13.4963333,12.1,26.14,67.34,0.035,-0.047,0.059,143.33,0.047,-0.049,0.068,136.19
2024-09-11T09-10-00Z,45.7616667,13.4963333,12.11,26.14,63.3,0.059,-0.027,0.065,114.59,0.023,-0.054,0.059,156.93
2024-09-11T09-20-00Z,45.7616667,13.4963333,12.11,26.14,81.3,0.036,-0.04,0.054,138.01,0.046,-0.077,0.09,149.15
2024-09-11T09-30-00Z,45.7616667,13.4963333,12.11,26.14,69.43,0.043,-0.029,0.052,124,0.057,-0.062,0.084,137.41
2024-09-11T09-40-00Z,45.7616667,13.4963333,12.1,26.14,77.41,0.017,-0.021,0.027,141.01,0.059,-0.065,0.088,137.77
2024-09-11T09-50-00Z,45.7616667,13.4963333,12.1,26.13,78.6,-0.009,-0.006,0.011,236.31,0.042,-0.08,0.09,152.3
2024-09-11T10-00-00Z,45.7616667,13.4963333,12.11,26.13,84.11,0.007,-0.004,0.008,119.74,0.048,-0.091,0.103,152.19
2024-09-11T10-10-00Z,45.7616667,13.4963333,12.12,26.13,63.98,0,0.001,0.001,0,0.016,-0.078,0.08,168.41
2024-09-11T10-20-00Z,45.7616667,13.4963333,12.13,26.13,61.26,0.015,-0.009,0.017,120.96,0.034,-0.049,0.06,145.24
2024-09-11T10-30-00Z,45.7616667,13.4963333,12.13,26.13,77.97,-0.009,-0.02,0.022,204.23,0.044,-0.076,0.088,149.93
2024-09-11T10-40-00Z,45.7616667,13.4963333,12.14,26.13,81.44,-0.007,-0.027,0.028,194.53,0.046,-0.072,0.085,147.43
2024-09-11T10-50-00Z,45.7616667,13.4963333,12.14,26.13,85.57,0.013,-0.025,0.028,152.53,0.037,-0.095,0.102,158.72
2024-09-11T11-00-00Z,45.7616667,13.4963333,12.14,26.13,77.34,0.026,-0.029,0.039,138.12,0.03,-0.083,0.088,160.13
2024-09-11T11-10-00Z,45.7616667,13.4963333,12.14,26.13,74.86,0.059,-0.018,0.062,106.97,0.04,-0.074,0.084,151.61
2024-09-11T11-20-00Z,45.7616667,13.4963333,12.15,26.13,64.49,0.041,-0.007,0.042,99.69,0.042,-0.056,0.07,143.13
2024-09-11T11-30-00Z,45.7616667,13.4963333,12.17,26.12,48.84,-0.002,0.012,0.012,350.54,0.054,-0.045,0.07,129.81
2024-09-11T11-40-00Z,45.7616667,13.4963333,12.19,26.1,84.89,0.007,0.026,0.027,15.07,0.105,-0.079,0.131,126.96
2024-09-11T11-50-00Z,45.7616667,13.4963333,12.2,26.08,83.83,0.014,0.005,0.015,70.35,0.068,-0.075,0.101,137.8
2024-09-11T12-00-00Z,45.7616667,13.4963333,12.21,26.07,78.49,-0.056,0.005,0.056,275.1,0.046,-0.091,0.102,153.18
2024-09-11T12-10-00Z,45.7616667,13.4963333,12.21,26.06,97.21,0.012,-0.033,0.035,160.02,0.048,-0.1,0.111,154.36
2024-09-11T12-20-00Z,45.7616667,13.4963333,12.2,26.05,116.95,-0.008,-0.063,0.064,187.24,0.084,-0.107,0.136,141.87
2024-09-11T12-30-00Z,45.7616667,13.4963333,12.2,26.04,118.15,-0.022,-0.073,0.076,196.77,0.082,-0.108,0.136,142.79
2024-09-11T12-40-00Z,45.7616667,13.4963333,12.18,26.04,108.51,-0.023,-0.045,0.051,207.07,0.067,-0.111,0.13,148.88
2024-09-11T12-50-00Z,45.7616667,13.4963333,12.19,26.03,106.72,0.023,-0.006,0.024,104.62,0.086,-0.108,0.138,141.47
2024-09-11T13-00-00Z,45.7616667,13.4963333,12.18,26.03,105.8,0.014,-0.007,0.016,116.57,0.13,-0.092,0.159,125.29
2024-09-11T13-10-00Z,45.7616667,13.4963333,12.19,26.03,132.68,0.043,0.026,0.05,58.84,0.13,-0.122,0.178,133.18
2024-09-11T13-20-00Z,45.7616667,13.4963333,12.19,26.03,94.46,0.035,-0.016,0.038,114.57,0.055,-0.092,0.107,149.13
2024-09-11T13-30-00Z,45.7616667,13.4963333,12.17,26.02,94.1,-0.031,0,0.031,270,0.046,-0.099,0.109,155.08
2024-09-11T13-40-00Z,45.7616667,13.4963333,12.16,26.02,93.13,-0.03,-0.061,0.068,206.19,0.039,-0.084,0.093,155.1
2024-09-11T13-50-00Z,45.7616667,13.4963333,12.14,26.02,104.3,0.024,-0.042,0.048,150.26,0.058,-0.066,0.088,138.69
2024-09-11T14-00-00Z,45.7616667,13.4963333,12.1,26.02,102.34,0.039,-0.053,0.066,143.65,0.049,-0.096,0.108,152.96
2024-09-11T14-10-00Z,45.7616667,13.4963333,12.09,26.02,74.25,0.029,-0.036,0.046,141.15,0.061,-0.067,0.091,137.68
2024-09-11T14-20-00Z,45.7616667,13.4963333,12.07,26.02,60.93,0.016,0.005,0.017,72.65,0.059,-0.056,0.081,133.51
2024-09-11T14-30-00Z,45.7616667,13.4963333,12.05,26.02,47.52,-0.022,0.013,0.026,300.58,0.043,-0.037,0.057,130.71
2024-09-11T14-40-00Z,45.7616667,13.4963333,12.06,26.02,33.25,0.052,0.027,0.059,62.56,0.054,-0.005,0.054,95.29
2024-09-11T14-50-00Z,45.7616667,13.4963333,12.06,26.01,29.46,0.03,-0.004,0.03,97.59,0.061,0.002,0.061,88.12
2024-09-11T15-00-00Z,45.7616667,13.4963333,12.06,26.01,57.27,0.015,-0.042,0.045,160.35,0.06,-0.028,0.066,115.02
2024-09-11T15-10-00Z,45.7616667,13.4963333,12.05,26.01,57.75,-0.027,-0.039,0.047,214.7,0.026,-0.058,0.064,155.85
2024-09-11T15-20-00Z,45.7616667,13.4963333,12.04,26.01,60.84,-0.044,-0.056,0.071,218.16,0.038,-0.046,0.06,140.44
2024-09-11T15-30-00Z,45.7616667,13.4963333,12.02,26.01,61.51,-0.022,-0.035,0.041,212.15,-0.011,-0.066,0.067,189.46
